# Picco 1, Picco2, Segnale combinato
8.691132140908363226e+02,9.612888176857140934e+02,8.691132140908363226e+02
9.713769809429542192e+02,1.027487546686586711e+03,9.713769809429542192e+02
9.672081258189274422e+02,1.085705686135708902e+03,9.672081258189274422e+02
8.721468726210059685e+02,9.352570514898474130e+02,8.721468726210059685e+02
9.310264131798523977e+02,9.986231398351470716e+02,9.310264131798523977e+02
9.246079791035606377e+02,8.859770766098196191e+02,9.246079791035606377e+02
1.007918123433383357e+03,8.854568107923147409e+02,1.007918123433383357e+03
8.861069528779815982e+02,9.733990756568164215e+02,8.861069528779815982e+02
9.086434232640907567e+02,1.120923168636192031e+03,9.086434232640907567e+02
9.748919522121378805e+02,1.101176774762056539e+03,9.748919522121378805e+02
9.324341419451322963e+02,9.148738105947360282e+02,9.324341419451322963e+02
1.021389043101448578e+03,9.285153268038986880e+02,1.021389043101448578e+03
9.889382391612391530e+02,1.062932961079921824e+03,9.889382391612391530e+02
8.921194273464716389e+02,9.066477264486006789e+02,8.921194273464716389e+02
9.112429508101433839e+02,1.047338099416515433e+03,9.112429508101433839e+02
8.082047048495546733e+02,9.476604343471440188e+02,8.082047048495546733e+02
9.735953710296392956e+02,9.484057086196124828e+02,9.735953710296392956e+02
8.839900125023332293e+02,9.331934246056638358e+02,8.839900125023332293e+02
9.350127510677895089e+02,9.950089835310354829e+02,9.350127510677895089e+02
9.527934241368975563e+02,9.293625619110508751e+02,9.527934241368975563e+02
8.829846147771442020e+02,9.614877191964427539e+02,8.829846147771442020e+02
8.045682092600775377e+02,9.234646368913857941e+02,8.045682092600775377e+02
9.227476633005458098e+02,9.120062514072822069e+02,9.227476633005458098e+02
7.992615800953259395e+02,1.063583737089703391e+03,7.992615800953259395e+02
7.821457206370522499e+02,1.083573636954079802e+03,7.821457206370522499e+02
8.638677438483369997e+02,9.658441046962796008e+02,8.638677438483369997e+02
8.986335302631110835e+02,1.061909534522895001e+03,8.986335302631110835e+02
9.759843015372209720e+02,1.117920079728419068e+03,9.759843015372209720e+02
9.527730073765068255e+02,1.043708861086231082e+03,9.527730073765068255e+02
8.794087321912207926e+02,1.112753020808286919e+03,8.794087321912207926e+02
9.896585228994528052e+02,1.094101008090818596e+03,9.896585228994528052e+02
7.793021980626996310e+02,1.116468769878739977e+03,7.793021980626996310e+02
9.799905835616797276e+02,8.881846183133171735e+02,9.799905835616797276e+02
9.579214052629529306e+02,8.912864774836525612e+02,9.579214052629529306e+02
9.450759562343725975e+02,9.854722002869310700e+02,9.450759562343725975e+02
7.738508696030526153e+02,9.961374822870354819e+02,7.738508696030526153e+02
9.025295809558934934e+02,9.207229019401453343e+02,9.025295809558934934e+02
9.188431906099001480e+02,8.376949458255653553e+02,9.188431906099001480e+02
9.891644112653500542e+02,1.092521315953967132e+03,9.891644112653500542e+02
8.647592675890746250e+02,1.021445572447778204e+03,8.647592675890746250e+02
